,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
6231,Algeria Telecom launches a virtual agency that includes a variety of offers and services    ,"#اتصالات_الجزائر تطلق وكالة افتراضية تتضمن تشكيلة من العروض والخدمات
🔗https://t.co/ndE1umIjXO https://t.co/L3KosrqtGO",2022-07-30 10:34:39+00:00,APS_Algerie,18,3,,['اتصالات_الجزائر'],Neutral
6232,Special _ newsletter Wave _ heat     is expected in three states in the center and west of the country on Saturday and Sunday    ,"#نشرية_خاصة
#موجة_حر ☀️ 🌡️ مرتقبة على ثلاث ولايات بوسط وغرب البلاد يومي السبت والأحد 
🔗https://t.co/h32L3r12O3 https://t.co/jBPgVyhwA9",2022-07-30 10:16:32+00:00,APS_Algerie,13,3,,"['نشرية_خاصة', 'موجة_حر']",Neutral
6233,President_Tebboune sends his wishes to Algerians on the occasion of the new year of the hegira    ,"Le #Président_Tebboune adresse ses vœux aux Algériens à l'occasion de la nouvelle année de l'hégire

🔗https://t.co/fYNoY1mxcp https://t.co/RLkIMUjgae",2022-07-29 18:38:55+00:00,APS_Algerie,47,5,,['Président_Tebboune'],Neutral
6234,The President of the Republic congratulates the Algerian people on the occasion of the new Hijri year     ,"#رئيس_الجمهورية يهنئ #الشعب_الجزائري بحلول العام الهجري الجديد

🔗https://t.co/YnfxK3kbRU https://t.co/Ck0s7lAhEQ",2022-07-29 18:36:20+00:00,APS_Algerie,84,3,,"['رئيس_الجمهورية', 'الشعب_الجزائري']",Positive
6235,"Ould_Salek   speaks with the African Commissioner for Political Affairs, Peace and Security    ","#Ould_Salek 🇪🇭 s'entretient avec le commissaire africain aux affaires politiques, à la paix et à la sécurité

🔗https://t.co/PxcetmZOBB https://t.co/LQkCdWwzY8",2022-07-29 17:39:16+00:00,APS_Algerie,48,10,,['Ould_Salek'],Neutral
6236,"Ould_Salik   talks with the African Union Commissioner in charge of Political Affairs, Peace and Security     ","#ولد_السالك 🇪🇭 يتحادث مع مفوض #الإتحاد_الأفريقي المكلف بالشؤون السياسية والسلم والأمن

🔗https://t.co/5FvTF5TxyU https://t.co/hukggyXek2",2022-07-29 17:19:12+00:00,APS_Algerie,77,11,,"['ولد_السالك', 'الإتحاد_الأفريقي']",Neutral
6237,"  The outcome of the spread of Corona in Algeria July 29, 2022 ",▶️ حصيلة إنتشار #كورونا في #الجزائر 29 يوليو 2022 https://t.co/trLElHnYYw,2022-07-29 17:10:28+00:00,APS_Algerie,13,2,,"['كورونا', 'الجزائر']",Neutral
6238,A delegation from the AU Peace and Security Council on a working visit to SADR institutions      ,"Une délégation du Conseil de paix et sécurité de l’ #UA en visite de travail aux institutions de la #RASD 🇪🇭

🔗https://t.co/yUNguA9psr https://t.co/1Wie1P59qF",2022-07-29 15:31:04+00:00,APS_Algerie,35,3,,"['UA', 'RASD']",Neutral
6239,A delegation of the Peace and Security Commission of the African Union is on a working visit to the institutions of the Sahrawi Republic       ,"وفد عن مفوضية السلم والأمن بـ #الاتحاد_الإفريقي في زيارة عمل إلى مؤسسات #الجمهورية_الصحراوية 🇪🇭

🔗https://t.co/WznSByFbOC https://t.co/5mURqqqapX",2022-07-29 15:28:31+00:00,APS_Algerie,26,3,,"['الاتحاد_الإفريقي', 'الجمهورية_الصحراوية']",Neutral
6240,1ermoharam set for Saturday July 30    ,"#1ermoharam fixé au samedi 30 juillet

🔗https://t.co/RCgRTmrWmx https://t.co/2QM2zaGGdR",2022-07-29 13:30:48+00:00,APS_Algerie,17,1,,['1ermoharam'],Neutral
6241,Transportation and Public_Works: the completion of important basic structures in order to provide the country with modern means of transportation     ,"#نقل و #أشغال_عمومية: انجاز هياكل قاعدية هامة من أجل تزويد البلد بوسائل نقل حديثة

🔗https://t.co/dFrtjZXF79 https://t.co/isQUBBtvul",2022-07-29 13:29:48+00:00,APS_Algerie,16,4,,"['نقل', 'أشغال_عمومية']",Neutral
6242,Transport and publicworks: major infrastructure built to provide the country with modern means    ,"#Transports et #travauxpublics: d'importantes infrastructures réalisées pour doter le pays de moyens modernes

🔗https://t.co/eYXx6g8t4J https://t.co/m28Tozj6bL",2022-07-29 13:28:39+00:00,APS_Algerie,14,2,,"['Transports', 'travauxpublics']",Neutral
6243,Arkab will open the Gara Djebilet iron mine on Saturday   ,"#Arkab procèdera samedi à l'ouverture de la mine de fer de Gara Djebilet

https://t.co/RSOpnbgwH8 https://t.co/Se0t0RD5FR",2022-07-29 12:13:15+00:00,APS_Algerie,27,5,,['Arkab'],Neutral
6244,"Mr. Arkab opens tomorrow, Saturday, the iron mine in Ghar Jbeilat   ","السيد #عرقاب يفتتح غدا السبت منجم الحديد بغار جبيلات

https://t.co/seCLoGqbjf https://t.co/X2ZcE79vrB",2022-07-29 12:11:16+00:00,APS_Algerie,34,4,,['عرقاب'],Neutral
6245,Cherif_Rahmani elected member of the Panel of Eminent Persons of the APRM     ,"#Cherif_Rahmani élu membre du Panel des éminentes personnalités du #MAEP
 
🔗https://t.co/MyAVrj7EDq https://t.co/YkNtXTnGsu",2022-07-28 23:00:15+00:00,APS_Algerie,16,2,,"['Cherif_Rahmani', 'MAEP']",Neutral
6246,"Lamamra receives the African Union Commissioner in charge of Political Affairs, Peace and Security     ","#لعمامرة يستقبل مفوض #الاتحاد_الافريقي المكلف بالشؤون السياسية والسلم والأمن

🔗https://t.co/PqGYi6rzQG https://t.co/fQF3nS5Bcz",2022-07-28 20:58:20+00:00,APS_Algerie,48,4,,"['لعمامرة', 'الاتحاد_الافريقي']",Neutral
6247,"Lamamra receives the AU Commissioner for Political Affairs, Peace and Security    ","#Lamamra reçoit le Commissaire de l' #UA aux Affaires politiques, à la paix et à la sécurité

🔗https://t.co/lKZH49EGrD https://t.co/iv09FkyGeV",2022-07-28 19:01:23+00:00,APS_Algerie,41,5,,"['Lamamra', 'UA']",Neutral
6248,"TSGP: the Algiers meeting, a new step towards the realization of the project    ","#TSGP : la réunion d' #Alger , nouveau pas vers la concrétisation du projet

🔗https://t.co/Ikfj0rEFSj https://t.co/jFIZfsgyzj",2022-07-28 18:59:48+00:00,APS_Algerie,25,1,,"['TSGP', 'Alger']",Neutral
6249,President_Tebboune receives the Nigerian Minister of Petroleum Resources and the Nigerian Minister of Energy    ,"Le #Président_Tebboune reçoit le ministre nigérian des Ressources pétrolières et le ministre nigérien de l'Energie

🔗https://t.co/SFZ9mgGBnJ https://t.co/4l8QokIPES",2022-07-28 18:41:37+00:00,APS_Algerie,21,1,,['Président_Tebboune'],Neutral
6250,President _ Tebboune receives the Minister of State for Petroleum Resources of the Republic of Nigeria   and the Minister of Petroleum and Energy of the Republic of Niger       ,"#الرئيس_تبون يستقبل وزير الدولة للموارد البترولية لجمهورية نيجيريا 🇳🇬 ووزير البترول والطاقة لجمهورية #النيجر 🇳🇪

🔗https://t.co/c1Ey7hK30J https://t.co/jg4iQpLs1v",2022-07-28 18:37:33+00:00,APS_Algerie,47,2,,"['الرئيس_تبون', 'النيجر']",Neutral
6251,"  The outcome of the spread of Corona in Algeria July 28, 2022 ",▶️حصيلة إنتشار #كورونا في #الجزائر 28 يوليو 2022 https://t.co/95uolp9Awk,2022-07-28 17:58:58+00:00,APS_Algerie,13,1,,"['كورونا', 'الجزائر']",Neutral
6252,Trans-Saharan Gas Pipeline: The meeting Algeria   culminates in a new step to materialize the project     ,"خط أنابيب الغاز العابر للصحراء: اجتماع #الجزائر 🇩🇿 يتوج بخطوة جديدة  لتجسيد المشروع

🔗https://t.co/ZN0nI0HZhf https://t.co/Kc4cBSEVNU",2022-07-28 17:57:45+00:00,APS_Algerie,13,1,,['الجزائر'],Neutral
6253,Prime Minister   receives a phone call   from his Mauritanian counterpart      ,"Le Premier ministre 🇩🇿 reçoit un appel téléphonique 📞 de son homologue mauritanien 🇲🇷

🔗https://t.co/hIIHwtrId7 https://t.co/JyyYye80N3",2022-07-28 17:38:16+00:00,APS_Algerie,23,2,,,Neutral
6254,Chanegriha chairs a ceremony in honor of the Cadets_de_la_Nation winners of the Baccalaur at and the BEM    ,"#Chanegriha préside une cérémonie en l'honneur des #Cadets_de_la_Nation lauréats du #Baccalauréat et du #BEM

🔗https://t.co/V9yygip9vq https://t.co/dWGUMVbr8X",2022-07-28 17:09:05+00:00,APS_Algerie,78,6,,"['Chanegriha', 'Cadets_de_la_Nation', 'Baccalauréat', 'BEM']",Neutral
6255,  Signing a memorandum of understanding to start embodying the Trans-Saharan Gas Pipeline Project  ,"▶️ التوقيع على مذكرة تفاهم للشروع في تجسيد مشروع أنبوب الغاز العابر للصحراء

https://t.co/mYmCSGY3me",2022-07-28 16:58:43+00:00,APS_Algerie,32,6,,,Neutral
6256,Prime Minister   receives a phone call from his Mauritanian counterpart       ,"الوزير الأول 🇩🇿 يتلقى اتصالا هاتفيا من نظيره الموريتاني 🇲🇷

🔗https://t.co/ayShyAaLdD https://t.co/vgQUnF6C3u",2022-07-28 16:48:34+00:00,APS_Algerie,78,6,,,Neutral
6257,Day of the 1st Moharam: AlgeriaTelecom ensures the continuity of its services    ,"Journée du #1erMoharam : #AlgérieTélécom assure la continuité de ses services

🔗https://t.co/lNal3N1DLD https://t.co/WJCANsCZ71",2022-07-28 16:44:10+00:00,APS_Algerie,18,3,,"['1erMoharam', 'AlgérieTélécom']",Positive
6258,The Ministry of Transport prepares the launch of a digital portal on electronic services provided by the sector    ,"Le ministère des Transports prépare le lancement d'un portail numérique sur les services électroniques fournis par le secteur

🔗https://t.co/JfMEK68nlp https://t.co/PxPa5ini7k",2022-07-28 16:43:10+00:00,APS_Algerie,28,2,,,Neutral
6259,"A memorandum of understanding between Algeria  , Nigeria   and Niger   to start embodying the Trans-Saharan Gas Pipeline Project     ","مذكرة تفاهم بين #الجزائر 🇩🇿 و #نيجيريا 🇳🇬 و #النيجر 🇳🇪 للشروع في تجسيد مشروع أنبوب الغاز العابر للصحراء

🔗https://t.co/LFCS6eJ73m https://t.co/7XDH2AUeTK",2022-07-28 16:20:46+00:00,APS_Algerie,100,11,,"['الجزائر', 'نيجيريا', 'النيجر']",Neutral
6260,Melilia _ Tragedy: The Moroccan warehouse targets the former Minister of Human Rights after revealing the number of African victims     ,"#مأساة_مليلية: المخزن المغربي يستهدف وزير حقوق الإنسان السابق بعد كشفه عدد الضحايا الافارقة

🔗https://t.co/IJvQOmSDww https://t.co/6U6HalpCqK",2022-07-28 16:17:19+00:00,APS_Algerie,21,3,,['مأساة_مليلية'],Negative
6261,Lieutenant General Al-Said Shangriha presides over the ceremony honoring the cubs of the nation who excelled in the baccalaureate and intermediate_education degrees     ,"الفريق أول السعيد #شنقريحة يترأس حفل تكريم #أشبال_الأمة المتفوقين في شهادتي #البكالوريا و #التعليم_المتوسط

🔗https://t.co/9MmPCjyBJU https://t.co/H1kEkIRcC7",2022-07-28 16:14:49+00:00,APS_Algerie,34,3,,"['شنقريحة', 'أشبال_الأمة', 'البكالوريا', 'التعليم_المتوسط']",Positive
6262,Gas | Arkab the TSGP will strengthen the security of supplies for world markets    ,"#Gaz | #Arkab le #TSGP permettra de renforcer la sécurité des approvisionnements des marchés mondiaux

🔗https://t.co/xeqz76Je81 https://t.co/ICC5t1AZ5E",2022-07-28 15:58:03+00:00,APS_Algerie,23,5,,"['Gaz', 'Arkab', 'TSGP']",Neutral
6263,Arkab: The Trans-Saharan Gas Pipeline Project will enhance the security of supplying global markets     ,"#عرقاب :  مشروع خط أنبوب الغاز العابر للصحراء سيسمح بتعزيز أمن تموين الأسواق العالمية    

🔗https://t.co/5eQ2pgKVIk https://t.co/gvadGuymoy",2022-07-28 15:55:56+00:00,APS_Algerie,28,2,,['عرقاب'],Positive
6264,First _ Muharram: Algeria _ Telecom guarantees the continuity of its services     ,"#أول_محرم : #اتصالات_الجزائر تضمن استمرارية خدماتها

🔗https://t.co/e7298pYwp7 https://t.co/C6GlgfBwxC",2022-07-28 15:53:15+00:00,APS_Algerie,17,2,,"['أول_محرم', 'اتصالات_الجزائر']",Neutral
6265,Customs: meeting of the Algerian-Tunisian mixed technical committee   in Tunis    ,"#Douanes: réunion du comité technique mixte algéro-tunisien 🇩🇿🇹🇳 à #Tunis

🔗https://t.co/0QphXwDlnD https://t.co/W75DKK0JaP",2022-07-28 15:09:47+00:00,APS_Algerie,29,2,,"['Douanes', 'Tunis']",Neutral
6266,Customs: The Tunisian Joint Technical Committee   - Algeria   holds a meeting in Tunisia     ,"#جمارك : اللجنة الفنية المشتركة التونسية 🇹🇳 - #الجزائرية 🇩🇿 تعقد اجتماعا بـ #تونس

🔗https://t.co/PoVmaSf79S https://t.co/nLns29eB94",2022-07-28 14:43:36+00:00,APS_Algerie,11,1,,"['جمارك', 'الجزائرية', 'تونس']",Neutral
6267,Foreign _ trade | Bank of Algeria: Banks are obliged to take the necessary measures to mitigate risks     ,"#تجارة_خارجية | #بنك_الجزائر : البنوك ملزمة باتخاذ التدابير الضرورية لتخفيف من المخاطر

🔗https://t.co/UHAUbXfwOZ https://t.co/qRRpc4k1qC",2022-07-28 14:42:11+00:00,APS_Algerie,8,3,,"['تجارة_خارجية', 'بنك_الجزائر']",Neutral
6268,Hepatitis | Benbouzid: all measures taken would help eliminate this disease    ,"#Hépatite | #Benbouzid : toutes les mesures prises aideraient à éliminer cette maladie

🔗https://t.co/81Wn909c1X https://t.co/A2TSPBKrc1",2022-07-28 14:23:03+00:00,APS_Algerie,8,1,,"['Hépatite', 'Benbouzid']",Neutral
6269,Traffic _ Accidents: 7 people died and 484 others were injured within a week     ,"#حوادث_المرور : وفاة 7 أشخاص وإصابة 484 آخرين خلال أسبوع

🔗https://t.co/0YU8DuDOe2 https://t.co/CRB49qppPJ",2022-07-28 14:19:24+00:00,APS_Algerie,5,1,,['حوادث_المرور'],Negative
6270,The Ministry of Transport is preparing to launch a portal for electronic services affiliated to the sector     ,"وزارة #النقل تحضر لإطلاق بوابة للخدمات الالكترونية التابعة للقطاع

🔗https://t.co/zdQkwc16Y8 https://t.co/A64v2fG5m1",2022-07-28 14:17:48+00:00,APS_Algerie,15,2,,['النقل'],Neutral
6271,Accidents / urban areas: 7 dead and 484 injured in one week    ,"#Accidents / zones urbaines : 7 morts et 484 blessés en une semaine

🔗https://t.co/oj7fch1hpr https://t.co/AvD2o7s1oU",2022-07-28 13:23:12+00:00,APS_Algerie,12,2,,['Accidents'],Negative
6272,HumanRights: The Morocco regime uses a repressive system to silence the voice of the opposition and terrorize critics     ,"#هيومن_رايتس : نظام #المغرب يستخدم منظومة قمعية لإسكات صوت المعارضة و إرهاب المنتقدين

🔗https://t.co/q9ukg7LXZO https://t.co/ESDnMxyg1z",2022-07-28 13:18:22+00:00,APS_Algerie,26,6,,"['هيومن_رايتس', 'المغرب']",Negative
6273,Foreign Trade | BanquedAlg rie: banks   required to set the necessary measures for risk mitigation    ,"#Commerceextérieur |  #BanquedAlgérie : les banques 🏦 tenues de fixer les mesures nécessaires pour l'atténuation des risques

🔗https://t.co/etiwetQeo1 https://t.co/ggTP90aKne",2022-07-28 13:17:01+00:00,APS_Algerie,7,1,,"['Commerceextérieur', 'BanquedAlgérie']",Neutral
6274,"viral _ hepatitis | Ben _ Bouzid: All measures taken may help to ""finally eliminate"" the disease     ","#إلتهاب_الكبد_الفيروسي | #بن_بوزيد : كل الإجراءات المتخذة قد تساعد على ""القضاء نهائيا"" على الداء

🔗https://t.co/APVfKOvzO9 https://t.co/Nm6oRmaM4O",2022-07-28 13:13:05+00:00,APS_Algerie,12,1,,"['إلتهاب_الكبد_الفيروسي', 'بن_بوزيد']",Neutral
6275,The President _ Tebboune presides over the distinction ceremony of the winners   of the BAC   ,"Le #Président_Tebboune préside la cérémonie de distinction des lauréats 🎓 du #BAC 
🔗https://t.co/SFporvXiZM https://t.co/fjXU9wapmZ",2022-07-28 11:30:31+00:00,APS_Algerie,30,3,,"['Président_Tebboune', 'BAC']",Neutral
6276,President _ Tebboune supervises the ceremony honoring the top achievers   in the baccalaureate _ certificate exam    ,"#الرئيس_تبون يشرف على حفل تكريم المتفوقين الأوائل 🎓 في امتحان #شهادة_البكالوريا 
🔗https://t.co/vYQ9zzlWu6 https://t.co/uEBiNcxZ71",2022-07-28 11:29:55+00:00,APS_Algerie,18,2,,"['الرئيس_تبون', 'شهادة_البكالوريا']",Neutral
6277,TSGP project: the 3rd tripartite ministerial meeting Algeria   - Nigeria  - Niger   Thursday in Algiers    ,"Projet #TSGP: la 3e réunion ministérielle tripartite #Algérie 🇩🇿 - #Nigeria 🇳🇬- #Niger 🇳🇪 jeudi à #Alger

🔗https://t.co/BOXTFbZiQM https://t.co/Nk5XpaCKIf",2022-07-28 10:51:09+00:00,APS_Algerie,36,6,,"['TSGP', 'Algérie', 'Nigeria', 'Niger', 'Alger']",Neutral
6278,Diplomat Saeed_Jennet presents his new book on the struggle of African women     ,"الدبلوماسي #سعيد_جنيت يقدم كتابه الجديد حول نضال المرأة الإفريقية

🔗https://t.co/A62sd3O0Cx https://t.co/69uzkELssu",2022-07-28 10:32:30+00:00,APS_Algerie,16,1,,['سعيد_جنيت'],Neutral
6279,The diplomat Said_Djinnit dedicates a book to the fight of African women    ,"Le diplomate #Said_Djinnit consacre un ouvrage au combat de la femme africaine

🔗https://t.co/7wAF46sOcD https://t.co/ZhKRJ2fQGJ",2022-07-28 10:30:56+00:00,APS_Algerie,8,3,,['Said_Djinnit'],Neutral
6280,Trans-Saharan Gas Pipeline Project: Algeria hosts the third ministerial meeting Algeria   - Niger   - Nigeria       ,"مشروع أنبوب الغاز العابر للصحراء:  #الجزائر تستضيف الاجتماع الوزاري الثالث  #الجزائر 🇩🇿 - #النيجر 🇳🇪 - #نيجيريا 🇳🇬

🔗https://t.co/xHsXd0aHZi https://t.co/RyRUKwqxJx",2022-07-28 09:12:42+00:00,APS_Algerie,123,11,,"['الجزائر', 'الجزائر', 'النيجر', 'نيجيريا']",Neutral
6281,Partial municipal elections in Bejaia: Mr. Charafi praises the enthusiasm prevailing during the preparations   ,"الانتخابات البلدية الجزئية في #بجاية: السيد #شرفي يشيد بالحماس السائد خلال التحضيرات

https://t.co/xoAcHME46g https://t.co/MHnPq0y17b",2022-07-28 05:12:14+00:00,APS_Algerie,13,2,,"['بجاية', 'شرفي']",Positive
6282,Higher_education: 95.72% of new bachelors have confirmed their pre-registration   ,"#Enseignement_supérieur : 95,72 % des nouveaux #bacheliers ont confirmé leurs préinscriptions

https://t.co/Qo37grZzRY https://t.co/Rqx0jpo65r",2022-07-27 19:30:00+00:00,APS_Algerie,26,3,,"['Enseignement_supérieur', 'bacheliers']",Neutral
6283,Communicable _ Diseases: The Minister of Health calls for respecting hygiene rules during the summer season   ,"#الأمراض_المتنقلة: وزير الصحة يدعو إلى احترام قواعد النظافة خلال موسم الاصطياف

https://t.co/vTqTkrnUVn https://t.co/e8eVWJUD6V",2022-07-27 19:20:00+00:00,APS_Algerie,15,2,,['الأمراض_المتنقلة'],Neutral
6284,FestivalinternationaldeTimgad: the 42nd edition will be exceptional   ,"#FestivalinternationaldeTimgad : la 42ème édition sera exceptionnelle

https://t.co/HkWPS6ZHhN https://t.co/D8k5sgBzM1",2022-07-27 19:20:00+00:00,APS_Algerie,9,2,,['FestivalinternationaldeTimgad'],Positive
6285,Morocco: Growing popular discontent with the government  ,"#المغرب: تنامي السخط الشعبي تجاه الحكومة

https://t.co/rytOKt9upo",2022-07-27 19:10:00+00:00,APS_Algerie,9,1,,['المغرب'],Negative
6286,By-elections in Bejaia: Charfi is delighted with the enthusiasm inherent in the preparation   ,"Elections partielles à #Bejaia : #Charfi se réjouit de l’enthousiasme inhérent à la préparation

https://t.co/bdzJwXJ3C1 https://t.co/91EFzgqQiD",2022-07-27 19:00:01+00:00,APS_Algerie,6,1,,"['Bejaia', 'Charfi']",Positive
6287,Foiling attempts to enter more than 66 kilograms of treated kif across the border with Morocco ,إحباط محاولات إدخال أزيد من 66 كيلوغراما من الكيف المعالج عبر الحدود مع #المغرب https://t.co/ITIgU0DKrD,2022-07-27 18:50:00+00:00,APS_Algerie,90,9,,['المغرب'],Neutral
6288,African refugees in Morocco: We feel great fear and demand our evacuation to safe countries  ,"#لاجئون #أفارقة بالمغرب: نشعر بخوف كبير ونطالب بإجلائنا الى دول آمنة

https://t.co/x81dJ7p0eB",2022-07-27 18:45:00+00:00,APS_Algerie,27,4,,"['لاجئون', 'أفارقة']",Negative
6289,Military_industry: delivery of 351 locally manufactured heavy goods vehicles and public transport buses   ,"#Industrie_militaire : livraison de 351 véhicules poids lourds et bus de transport public fabriqués localement

https://t.co/NYhEnyzb0X https://t.co/qGmM4s1vuI",2022-07-27 18:40:00+00:00,APS_Algerie,20,2,,['Industrie_militaire'],Neutral
6290,Higher _ Education: 95.72 percent of new baccalaureate holders confirmed their initial registrations   ,"#تعليم_عالي: 72ر95 بالمائة من حاملي شهادة #البكالوريا الجدد أكدوا تسجيلاتهم الأولية

https://t.co/RYVGrSlnNt https://t.co/4zjPmooE3a",2022-07-27 18:30:00+00:00,APS_Algerie,8,1,,"['تعليم_عالي', 'البكالوريا']",Neutral
6291,Foot  / 8th U20 Arab Cup (3rd and last day / Gr.C): Algeria   beats Libya   (3-1) and goes to the quarter-finals   ,"#Foot ⚽️/ 8e Coupe arabe des U20 (3e et dernière journée/ Gr.C) : l'#Algérie 🇩🇿bat la #Libye  🇱🇾(3-1) et file en quarts de finale

https://t.co/dO4I6PJQsi https://t.co/oZ0DlSlt2I",2022-07-27 18:11:31+00:00,APS_Algerie,14,1,,"['Foot', 'Algérie', 'Libye']",Neutral
6292,Hijri New Year: 1_Muharram is a paid holiday   ,"السنة الهجرية الجديدة: #أول_محرم عطلة مدفوعة الأجر

https://t.co/iFJSHb5hdz https://t.co/9BiCrwNwoE",2022-07-27 18:05:46+00:00,APS_Algerie,14,3,,['أول_محرم'],Neutral
6293,Belabed salutes the results obtained by Algeria   at the Olympiadesinternationalesdesmath matiques   ,"#Belabed salue les résultats obtenus par l'#Algérie 🇩🇿aux #Olympiadesinternationalesdesmathématiques

https://t.co/jzxbX6yTMd https://t.co/DbeNn0j4XM",2022-07-27 17:33:47+00:00,APS_Algerie,19,3,,"['Belabed', 'Algérie', 'Olympiadesinternationalesdesmathématiques']",Positive
6294,"Education: nearly 1,600 primary schools will gradually be equipped with numerical tablets   ","#Education: près de 1600 écoles primaires seront dotées progressivement de 
#tablettes numériques

https://t.co/gOmhI42a48 https://t.co/wLXdtPmITK",2022-07-27 17:30:00+00:00,APS_Algerie,17,1,,"['Education', 'tablettes']",Neutral
6295,The National Corporation for Industrial Vehicles and Mercedes-Benz deliver 351 vehicles to national corporations  ,"المؤسسة الوطنية للسيارات الصناعية ومرسيدس بانز يسلمان 351 مركبة لمؤسسات وطنية

https://t.co/U6ShlV747V",2022-07-27 17:17:43+00:00,APS_Algerie,19,1,,,Neutral
6296,Arab_Cup for under 20 years: Algeria   wins against Libya (3-1) and qualifies for the quarter-finals   ,"#كأس_العرب لأقل من 20 سنة: #الجزائر 🇩🇿 تفوز أمام ليبيا (3-1) وتتأهل إلى ربع النهائي

https://t.co/LGGiy3qeyk https://t.co/c1RyPzDRUx",2022-07-27 17:10:17+00:00,APS_Algerie,16,3,,"['كأس_العرب', 'الجزائر']",Neutral
6297,The 60th anniversary of the founding of the Algerian police: the inauguration of 37 new structures at the national level   ,"الذكرى الـ60 لتأسيس #الشرطة_الجزائرية : تدشين 37 هيكلا جديدا على المستوى الوطني

https://t.co/uqfJZm7G3i https://t.co/8Moom0CBqo",2022-07-27 17:10:00+00:00,APS_Algerie,9,3,,['الشرطة_الجزائرية'],Neutral
6298,"The outcome of the spread of Corona in Algeria July 27, 2022 ",حصيلة إنتشار #كورونا في #الجزائر27 يوليو 2022 https://t.co/yoFysTk8h7,2022-07-27 17:05:54+00:00,APS_Algerie,9,1,,"['كورونا', 'الجزائر27']",Neutral
6299,60th anniversary of the creation of the Algerian Police: inauguration of 37 new infrastructures at the national level   ,"Soixantenaire de la création de la #Police_algérienne: inauguration de 37 nouvelles infrastructures au niveau national

https://t.co/AFmHwwhLJ9 https://t.co/YS7NhKQ4FS",2022-07-27 17:02:00+00:00,APS_Algerie,6,3,,['Police_algérienne'],Positive
6300,30 drug dealers arrested and attempts to bring treated kif across the border with Morocco thwarted   ,"توقيف 30 تاجر مخدرات وإحباط محاولات إدخال الكيف المعالج عبر الحدود مع #المغرب

https://t.co/dbICsin6VK https://t.co/U3Vw850kcB",2022-07-27 16:45:09+00:00,APS_Algerie,14,0,,['المغرب'],Negative
6301,Attempts to introduce more than 66 kg of processed kif across borders with Morocco foiled   ,"Des tentatives d'introduction de plus de 66 kg de kif traité à travers les frontières avec le #Maroc déjouées

https://t.co/rWAY1UV6DS https://t.co/79OCPdpF1d",2022-07-27 16:44:06+00:00,APS_Algerie,27,2,,['Maroc'],Negative
6302,Beljoud congratulates the Civil_Protection teams participating in extinguishing forest_fires in Tunisia and praises their professionalism   ,"#بلجود يهنئ فرق #الحماية_المدنية المشاركة في إخماد #حرائق_الغابات بتونس ويشيد باحترافيتهم

https://t.co/zEtaVcjjPo https://t.co/KrIR1fB8ig",2022-07-27 16:24:35+00:00,APS_Algerie,17,1,,"['بلجود', 'الحماية_المدنية', 'حرائق_الغابات']",Positive
6303,"Si Tayeb Djoughlali, fearless fighter and open-minded intellectual   ","Si Tayeb Djoughlali, combattant intrépide et intellectuel à l’esprit ouvert

https://t.co/c54qVDA6y1 https://t.co/IdMWJuLoPn",2022-07-27 15:38:47+00:00,APS_Algerie,16,1,,,Positive
6304,The National Council for Human Rights participates in the work of the 19th General Assembly and the conference of the Arab Network for Human Rights Institutions   ,"#المجلس_الوطني_لحقوق_الإنسان يشارك في أشغال الجمعية العامة الـ19 ومؤتمر الشبكة العربية لمؤسسات حقوق الانسان

https://t.co/GhNth1Cwxi https://t.co/rv6VS4Bo8V",2022-07-27 15:35:09+00:00,APS_Algerie,12,1,,['المجلس_الوطني_لحقوق_الإنسان'],Neutral
6305,"Education: Gradual supply of digital signs for more than 1,600 primary schools   ","#تربية : تجهيز تدريجي باللوحات الرقمية لما يربو عن 1600 مدرسة ابتدائية

https://t.co/G5OBmEfcTT https://t.co/ILaB2yhJNC",2022-07-27 14:07:25+00:00,APS_Algerie,34,3,,['تربية'],Neutral
6306,TAQA: Arqab   receives the Emirati Ambassador   to Algeria    ,"#طاقة : #عرقاب 🇩🇿 يستقبل السفير الاماراتي 🇦🇪 بــ #الجزائر 
🔗https://t.co/3JMnvqz2ck https://t.co/OoN0SquSMn",2022-07-27 13:07:01+00:00,APS_Algerie,9,1,,"['طاقة', 'عرقاب', 'الجزائر']",Neutral
6307,The Minister of Education praises the results of Algeria   in the International Mathematical Olympiad in Norway      ,"وزير التربية يشيد بنتائج #الجزائر 🇩🇿 في الأولمبياد الدولي للرياضيات بــ #النرويج 🇳🇴 
🔗https://t.co/DzDH2elkrj https://t.co/q7u4rJn2Cm",2022-07-27 13:05:39+00:00,APS_Algerie,28,2,,"['الجزائر', 'النرويج']",Positive
6308,Benbouzid: Year 2022 will see the completion of the 6th general population census   ,"#Benbouzid : Année 2022 verra le parachèvement du 6e recensement général de la population 
🔗https://t.co/0tnOhFQPLd https://t.co/YD2uJanH2I",2022-07-27 13:03:34+00:00,APS_Algerie,7,1,,['Benbouzid'],Neutral
6309,Energy: Arkab   receives the ambassador of the United_Arab_Emirates     ,"#Energie : #Arkab 🇩🇿reçoit l'ambassadeur des #Emirats_arabes_unis 🇦🇪 
🔗https://t.co/gQgVJBNALA https://t.co/gpXNLWxHYR",2022-07-27 13:01:32+00:00,APS_Algerie,18,3,,"['Energie', 'Arkab', 'Emirats_arabes_unis']",Neutral
