,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
3202,The meeting Government walis Thursday at Palais _ des _ nations   ,"La rencontre #Gouvernement #walis jeudi au #Palais_des_nations 
📎https://t.co/wMNblwicyC https://t.co/djOCHmxcl9",2023-01-18 17:25:52+00:00,APS_Algerie,16,0,1104.0,"['Gouvernement', 'walis', 'Palais_des_nations']",Neutral
3203,"Morocco: After its abject failure and the collapse of confidence in it, there are calls to change the government through free and fair pre-elections   ","#المغرب : بعد فشلها الذريع وانهيار الثقة فيها, دعوات لتغيير #الحكومة عبر #انتخابات مسبقة حرة ونزيهة 
📎https://t.co/4EteY4PqaL",2023-01-18 17:22:45+00:00,APS_Algerie,27,2,2639.0,"['المغرب', 'الحكومة', 'انتخابات']",Negative
3204,Exports: a commercial cruise to Nouakchott and Dakar on January 28 (Algex)    ,"#صادرات: رحلة بحرية تجارية نحو #نواكشوط و #داكار في 28 يناير (#ألجكس) 
📎https://t.co/JNONXguDGZ https://t.co/xTxE2SJNyW",2023-01-18 17:21:01+00:00,APS_Algerie,11,0,885.0,"['صادرات', 'نواكشوط', 'داكار', 'ألجكس']",Neutral
3205,"The meeting of the government governors will be held tomorrow, Thursday, at the Palace of Nations    ","انعقاد لقاء #الحكومة #الولاة غدا الخميس بــ #قصر_الأمم 
📎https://t.co/CSq3sEdiJc https://t.co/B15QBnlZ3Q",2023-01-18 17:19:17+00:00,APS_Algerie,14,0,905.0,"['الحكومة', 'الولاة', 'قصر_الأمم']",Neutral
3206,Oran: opening of the 6th edition of the international agriculture fair   ,"#Oran : ouverture de la 6ème édition du salon international de l’#agriculture 
📎https://t.co/NLltKCPx5Y https://t.co/zO1AsPjpca",2023-01-18 17:00:30+00:00,APS_Algerie,22,0,1173.0,"['Oran', 'agriculture']",Neutral
3207,Sa dal aims to eventually export the equivalent of 5% of its turnover   ,"#Saïdal vise à exporter à terme l'équivalent de 5% de son chiffre d'affaires 
📎https://t.co/w77WFpzuGS https://t.co/xEZ6dK6SkI",2023-01-18 16:55:30+00:00,APS_Algerie,21,0,1483.0,['Saïdal'],Neutral
3208,National Municipal Day: modernizing the administration and the achievements made at the core of festive demonstrations in the south    ,"اليوم الوطني لــ #البلدية : عصرنة #الإدارة والمنجزات المحققة في صميم تظاهرات إحتفالية بـ #الجنوب
📎https://t.co/OSXpWIk1ZI https://t.co/jVGiRA1x4A",2023-01-18 16:50:30+00:00,APS_Algerie,14,1,1220.0,"['البلدية', 'الإدارة', 'الجنوب']",Positive
3209,Education: Importance of generalizing the associations_of_parents_students   ,"#Education : Importance de généraliser les #associations_des_parents_délèves 
📎https://t.co/TWRqOw8R1q https://t.co/DaHBsndIVj",2023-01-18 16:49:30+00:00,APS_Algerie,10,0,908.0,"['Education', 'associations_des_parents_délèves']",Neutral
3210,Signing a partnership agreement between the Algerian Red Crescent and the National Federation of Autism    ,"التوقيع على اتفاقية شراكة بين #الهلال_الأحمر_الجزائري و #الفدرالية_الوطنية_للتوحد 
📎https://t.co/tB0cGUmWyn https://t.co/qH5yObIMeH",2023-01-18 16:41:30+00:00,APS_Algerie,10,0,870.0,"['الهلال_الأحمر_الجزائري', 'الفدرالية_الوطنية_للتوحد']",Neutral
3211,Sonelgaz: Connecting 36 industrial zones by the end of next June    ,"#سونلغاز : ربط 36 #منطقة_صناعية مع نهاية يونيو المقبل 
📎https://t.co/hY3MEyvuQR https://t.co/UVfyZcDahK",2023-01-18 16:37:52+00:00,APS_Algerie,9,0,778.0,"['سونلغاز', 'منطقة_صناعية']",Neutral
3212,Algerian   Italian   business forum on January 25 in Naples   ,"Forum d'affaires algéro 🇩🇿 italien 🇮🇹 le 25 janvier à #Naples 
📎https://t.co/1k1jqaNmxB https://t.co/x9yIMHWRZM",2023-01-18 16:32:23+00:00,APS_Algerie,46,4,2235.0,['Naples'],Neutral
3213,Fight against fires_de_for t  : Sonelgaz DGF prevention plan for summer   ,"Lutte contre les #incendies_de_forêt 🔥: plan de prévention #Sonelgaz #DGF pour l’#été
📎https://t.co/8LgLA8vIkr https://t.co/taOLwTLmqC",2023-01-18 16:28:03+00:00,APS_Algerie,9,0,1053.0,"['incendies_de_forêt', 'Sonelgaz', 'DGF', 'été']",Neutral
3214,Sonelgaz: connection of 36 industrial_zones by the end of June 2023   ,"#Sonelgaz : raccordement de 36 #zones_industrielles d'ici fin juin 2023
📎https://t.co/auocfUaQbX https://t.co/0Fv1F7SAp5",2023-01-18 16:26:22+00:00,APS_Algerie,10,0,688.0,"['Sonelgaz', 'zones_industrielles']",Neutral
3215,Agriculture: Henni   examines with the Turkish Ambassador   the strengthening of bilateral cooperation   ,"#Agriculture : #Henni 🇩🇿 examine avec l'ambassadrice turque 🇹🇷 le renforcement de la coopération bilatérale 
📎https://t.co/yCKKMa796Y https://t.co/RznmYlUVLH",2023-01-18 16:25:09+00:00,APS_Algerie,39,7,2942.0,"['Agriculture', 'Henni']",Neutral
3216,  The Minister of Education stresses the importance of circulating parents  associations in educational institutions ,▶️ وزير #التربية يؤكد على أهمية تعميم #جمعيات_أولياء_التلاميذ في المؤسسات التربوية https://t.co/QPT0gTQpLM,2023-01-18 16:20:24+00:00,APS_Algerie,10,0,925.0,"['التربية', 'جمعيات_أولياء_التلاميذ']",Neutral
3217,Industry: The Elac_Algeria complex achieves an increase in turnover by 11 percent in 2022    ,"#صناعة: مجمع #إيلاك_الجزائر يحقق ارتفاعا في رقم الأعمال بـ 11 بالمائة في 2022
📎https://t.co/uYNb6AvAB8 https://t.co/3oK02TipdS",2023-01-18 16:16:00+00:00,APS_Algerie,8,0,757.0,"['صناعة', 'إيلاك_الجزائر']",Neutral
3218,Kriko highlights the sector's strategy in psychological and pedagogical support for the category of people_with_disabilities    ,"#كريكو تبرز استراتيجية القطاع في التكفل النفسي والبيداغوجي بفئة #ذوي_الاعاقة 
📎https://t.co/mDTKoBKRWn https://t.co/SlUjBPxvnH",2023-01-18 16:13:30+00:00,APS_Algerie,13,1,818.0,"['كريكو', 'ذوي_الاعاقة']",Neutral
3219,Falaha: Hani   discusses with the Turkish ambassador   ways to enhance bilateral cooperation    ,"#فلاحة : #هني 🇩🇿 يبحث مع السفيرة التركية 🇹🇷 سبل تعزيز التعاون الثنائي 
📎https://t.co/f4PDrn7L0p https://t.co/8BhhwG3R7H",2023-01-18 15:52:39+00:00,APS_Algerie,13,1,1070.0,"['فلاحة', 'هني']",Neutral
3220,"GN: seminar on ""the contribution of criminal anthropology to judicial investigation""   ","#GN: séminaire sur ""l'apport de l'#anthropologie criminelle à l'instruction judiciaire""
📎https://t.co/7hqAg5tTGE https://t.co/xdb8rDFdTn",2023-01-18 15:39:30+00:00,APS_Algerie,10,0,866.0,"['GN', 'anthropologie']",Neutral
3221,Belabed stresses the importance of generalizing parents_of_students_associations in educational institutions    ,"#بلعابد يؤكد على أهمية تعميم #جمعيات_أولياء_التلاميذ في المؤسسات التربوية 
📎https://t.co/xT0MsjTakB https://t.co/UZOtGyqFCh",2023-01-18 15:34:30+00:00,APS_Algerie,6,0,668.0,"['بلعابد', 'جمعيات_أولياء_التلاميذ']",Neutral
3222,ONU Security_Council: public debate on the latest developments in Palestine     ,"#ONU🇺🇳#Conseil_de_sécurité : débat public sur les derniers développements en #Palestine 🇵🇸
📎https://t.co/wJ5Hpw1f1x https://t.co/SOKmOeR7rE",2023-01-18 15:21:25+00:00,APS_Algerie,10,1,843.0,"['ONU', 'Conseil_de_sécurité', 'Palestine']",Neutral
3223,ANP: 9 elements of support for terrorist groups arrested in one week   ,"#ANP: 9 éléments de soutien aux groupes terroristes arrêtés en une semaine
📎https://t.co/QBoXpJwmca https://t.co/reDJogxOW2",2023-01-18 15:17:56+00:00,APS_Algerie,16,0,812.0,['ANP'],Negative
3224,Setting up specialized committees to support artistic creativity    ,"تنصيب اللجان المختصة لدعم الإبداع الفني
📎https://t.co/BF1AA4C1R1 https://t.co/2KaHIRp33Y",2023-01-18 15:16:51+00:00,APS_Algerie,4,0,687.0,,Neutral
3225,50 institutions specialized in the sixth edition of the Oran International Exhibition of Agriculture    ,"50 مؤسسة مختصة في الطبعة السادسة لمعرض #وهران الدولي لـ #الفلاحة 
📎https://t.co/INAYkopI3X https://t.co/wtgewfKP8v",2023-01-18 15:12:40+00:00,APS_Algerie,15,1,833.0,"['وهران', 'الفلاحة']",Neutral
3226,   Setif: Handing over the stadium   The symbol  Mohamed_Kassab in a new look after being closed for 15 years ,▶️ #سطيف: تسليم الملعب 🏟️ الرمز #محمد_قصاب بحلة جديدة بعد غلقه لمدة 15 سنة https://t.co/68u1tumA4A,2023-01-18 15:11:27+00:00,APS_Algerie,19,0,1788.0,"['سطيف', 'محمد_قصاب']",Neutral
3227,Belmehdi   receives the ambassador of Sultanat_dOman   in Algiers   ,"#Belmehdi 🇩🇿 reçoit l'ambassadeur du #Sultanat_dOman 🇴🇲 à #Alger 
📎https://t.co/rIgDTy26Y6 https://t.co/pp7Go4KNf0",2023-01-18 14:26:54+00:00,APS_Algerie,11,1,863.0,"['Belmehdi', 'Sultanat_dOman', 'Alger']",Neutral
3228,Belmahdi   receives the ambassador of the Sultanate of Oman   to Algeria    ,"#بلمهدي 🇩🇿 يستقبل سفير #سلطنة_عمان 🇴🇲 لدى #الجزائر 
📎https://t.co/d58bN6UAIo https://t.co/PRGPabzPB8",2023-01-18 14:18:48+00:00,APS_Algerie,14,0,869.0,"['بلمهدي', 'سلطنة_عمان', 'الجزائر']",Neutral
3229,TAQA: Strong growth expectations for investments in the MiddleEast and NorthAfrica over 5 years    ,"#طاقة: توقعات بنمو قوي للاستثمارات في #الشرق_الاوسط و #شمال_افريقيا على مدى 5 سنوات
📎https://t.co/wj3EmawpmL https://t.co/DsfHtx1s40",2023-01-18 14:16:36+00:00,APS_Algerie,13,1,812.0,"['طاقة', 'الشرق_الاوسط', 'شمال_افريقيا']",Positive
3230,"The ""Maroc Gate"" scandal: a failed attempt by a Moroccan-European lobby to tarnish the image of the Polisario   ","فضيحة ""ماروك غايت"": محاولة فاشلة للوبي مغربي-أوروبي لتشويه صورة #البوليساريو

https://t.co/YqWtu7pUIq https://t.co/yareWgOgSr",2023-01-18 13:06:59+00:00,APS_Algerie,33,5,1451.0,['البوليساريو'],Negative
3231,Mr. Sayhi meets members of the National Union of Common Wires for Public Health   ,"السيد #سايحي يلتقي بأعضاء النقابة الوطنية للأسلاك المشتركة للصحة العمومية

https://t.co/M6g7yFaGPi https://t.co/6Tcp0h5Zqm",2023-01-18 13:05:00+00:00,APS_Algerie,13,1,824.0,['سايحي'],Neutral
3232,People's _ National _ Army: 9 elements of support for terrorist groups were arrested within a week   ,"#الجيش_الوطني_الشعبي: توقيف 9 عناصر دعم للجماعات الإرهابية خلال أسبوع

https://t.co/EdQ3L38zW7 https://t.co/GnjXvKKQkw",2023-01-18 12:59:09+00:00,APS_Algerie,27,0,1581.0,['الجيش_الوطني_الشعبي'],Negative
3233,Insurance market: growth of 4.3% in 2022   ,"Marché des #assurances: une croissance de 4,3% en 2022

https://t.co/PczmwGJQNV https://t.co/KzZ0rQuJeY",2023-01-18 12:58:05+00:00,APS_Algerie,11,1,812.0,['assurances'],Neutral
3234,Aoun discusses with the Ambassador of France the prospects for strengthening the partnership   ,"#Aoun évoque avec l'ambassadeur de #France les perspectives de renforcement du partenariat

https://t.co/9D4j21CEsa https://t.co/carUisSYjW",2023-01-18 12:46:44+00:00,APS_Algerie,15,1,1311.0,"['Aoun', 'France']",Neutral
3235,Pharmaceutical_industry: Mr. Aoun discusses with the Ambassador of France in Algeria the prospects for strengthening bilateral cooperation   ,"#صناعة_صيدلانية: السيد #عون يتطرق مع سفير #فرنسا بـ #الجزائر الى افاق تعزيز التعاون الثنائي

https://t.co/OckWXpdLhz https://t.co/ovirwwiOrQ",2023-01-18 12:45:01+00:00,APS_Algerie,8,0,821.0,"['صناعة_صيدلانية', 'عون', 'فرنسا', 'الجزائر']",Neutral
3236,The 16th Congress of the Polisario Front: the delegates' interventions reflect the patriotic spirit and jealousy over the Sahrawi national project   ,"المؤتمر 16 لـ #جبهة_البوليساريو: مداخلات المندوبين تعكس الروح الوطنية والغيرة على المشروع الوطني الصحراوي

https://t.co/Tlem0W6Vdd https://t.co/COn2SIWusp",2023-01-18 11:56:17+00:00,APS_Algerie,18,0,1540.0,['جبهة_البوليساريو'],Neutral
3237,The work of the 16th congress of the Front_Polisario extended by two days   ,"Les travaux du 16e congrès du #Front_Polisario prolongés de deux jours

https://t.co/4iUdpRQ4FV https://t.co/TcZCpQiJxH",2023-01-18 11:55:02+00:00,APS_Algerie,10,1,842.0,['Front_Polisario'],Neutral
3238,Pharmaceutical_Industry: Mr. Aoun is discussing with the National Association of the Deaf how to enhance the professional integration of this group   ,"#صناعة_صيدلانية: السيد عون يتباحث مع الجمعية الوطنية للصم كيفية تعزيز الاندماج المهني لهذه الفئة

https://t.co/uXUlyVZGcn https://t.co/kMJCF5SeyM",2023-01-18 11:49:39+00:00,APS_Algerie,9,1,735.0,['صناعة_صيدلانية'],Neutral
3239,Industry_pharmaceutical: Aoun receives a delegation from the National Association of the Algerian Deaf   ,"#Industrie_pharmaceutique: Aoun reçoit une délégation de l’Association nationale des sourds algériens

https://t.co/CdFyrLtTh1 https://t.co/T463Ms3vLh",2023-01-18 11:48:25+00:00,APS_Algerie,11,0,863.0,['Industrie_pharmaceutique'],Neutral
3240,Ambassador Taouharia reaffirms the importance of strengthening the axis of cooperation Algeria-Rome   ,"السفير طواهرية يؤكد مجددا على أهمية تعزيز محور التعاون #الجزائر- #روما

https://t.co/6tBHxbYbhP https://t.co/vHlgg7fVew",2023-01-18 10:30:32+00:00,APS_Algerie,22,1,891.0,"['الجزائر', 'روما']",Positive
3241,2020 budget regulations: Henni presents a presentation to the APN   ,"Règlement budgétaire 2020: #Henni présente un exposé devant l'#APN

https://t.co/7YPRRSFZvs https://t.co/eHT2WhQZx6",2023-01-18 10:10:00+00:00,APS_Algerie,11,0,869.0,"['Henni', 'APN']",Neutral
3242,13th session of the IRENA GA in AbouDhabi: Algeria presents its energy transition policy   ,"13e session de l'AG de l'IRENA à #AbouDhabi: L'#Algérie présente sa politique de transition énergétique

https://t.co/wABmUosXmj https://t.co/kDMbf6Nqee",2023-01-18 09:52:30+00:00,APS_Algerie,15,3,1151.0,"['AbouDhabi', 'Algérie']",Neutral
3243,Foot/ CHAN2022 (Gr. A- 2nd J): Algeria dominates Ethiopia and advances to the quarterfinals   ,"#Foot/ #CHAN2022 (Gr. A- 2e J) : L'#Algérie domine l'#Ethiopie et passe en quarts

https://t.co/AsQYQDyTck https://t.co/KjK794jp7O",2023-01-18 09:51:38+00:00,APS_Algerie,16,1,1080.0,"['Foot', 'CHAN2022', 'Algérie', 'Ethiopie']",Neutral
3244,Algeria-Ethiopia (1-0):  The Greens  guarantee their qualification to the quarter-finals after a difficult victory   ,"#الجزائر- #اثيوبيا (1-0): ""الخضر"" يضمنون تأهلهم إلى ربع النهائي بعد فوز صعب

https://t.co/HzhVHIkTi8 https://t.co/Isp8jvmCiB",2023-01-18 09:50:17+00:00,APS_Algerie,10,1,820.0,"['الجزائر', 'اثيوبيا']",Neutral
3245,"APN: the CEO of ""TassiliAirlines"" heard by the Foreign Affairs and Transport Committees   ","#APN: le DG de ""#TassiliAirlines"" auditionné par les commissions des Affaires étrangères et des Transports

https://t.co/uJdhFGjyAn https://t.co/8ToEAfXOSS",2023-01-18 09:38:47+00:00,APS_Algerie,14,1,903.0,"['APN', 'TassiliAirlines']",Neutral
3246,Energy and Mines: Arkab receives APN deputies for the wilaya of Relizane   ,"#Energie et #Mines: #Arkab reçoit des députés de l'APN pour la wilaya de Relizane

https://t.co/gBPdTaGY2j https://t.co/vzJCvg45mh",2023-01-18 09:31:22+00:00,APS_Algerie,6,0,791.0,"['Energie', 'Mines', 'Arkab']",Neutral
3247,Sonatrach: The annual meeting of marching executives is held   ,"#سوناطراك: انعقاد اللقاء السنوي للإطارات المسيرة

https://t.co/82u7DziHnC https://t.co/pL3Mg2PS08",2023-01-18 09:30:22+00:00,APS_Algerie,11,0,1061.0,['سوناطراك'],Neutral
3248,Sonatrach: Holding of the annual meeting of senior executives   ,"#Sonatrach: Tenue de la rencontre annuelle des cadres dirigeants

https://t.co/bmd60WYqRL https://t.co/hTSoQAVBmq",2023-01-18 09:29:29+00:00,APS_Algerie,9,0,729.0,['Sonatrach'],Neutral
3249,New details about the criminal network that planned to attack state institutions   ,"De nouveaux détails sur le réseau criminel qui a planifié pour attenter aux institutions de l’Etat

https://t.co/gZWD62ymUN https://t.co/GJf0FFQMvl",2023-01-17 22:56:02+00:00,APS_Algerie,14,2,2406.0,,Negative
3250,EP: green light for public prosecutor's office to request waiver of immunity for corrupt MPs    ,"PE: feu vert au parquet pour demander la levée d'immunité de députés corrompus

🔗https://t.co/1yhHdbgjYj https://t.co/qPytK10V82",2023-01-17 22:13:19+00:00,APS_Algerie,40,3,4138.0,,Neutral
3251,Ambassador Touahria reiterates the importance of strengthening the axis of cooperation Algiers Rome        ,"L'ambassadeur #Touahria réitère l'importance de renforcer l'axe de coopération #Alger #Rome 🇩🇿 🇮🇹

🔗https://t.co/AYGQ0CaHM1 https://t.co/GpJKjVoJNM",2023-01-17 22:11:28+00:00,APS_Algerie,18,1,1434.0,"['Touahria', 'Alger', 'Rome']",Neutral
3252,Revealing new facts about the inciting criminal network that planned to strike state institutions     ,"الكشف عن حيثيات جديدة حول الشبكة الإجرامية التحريضية التي خططت لضرب مؤسسات الدولة

🔗https://t.co/u725vpMF6P https://t.co/oZUt8iQuHE",2023-01-17 22:06:01+00:00,APS_Algerie,18,0,1483.0,,Negative
3253,Martyr Didush Murad.. 68 years since the departure of one of the symbols of the revolution ,الشهيد ديدوش مراد.. 68 سنة عن رحيل أحد رموز الثورة https://t.co/pH78RmxaBY,2023-01-17 21:12:53+00:00,APS_Algerie,52,5,2414.0,,Neutral
3254,GETEX Group: turnover up 40% in 2022    ,"Groupe #GETEX : le chiffre d'affaires en hausse de 40% en 2022

🔗https://t.co/0gd9gzjtWC https://t.co/rWurzHyCsm",2023-01-17 20:41:24+00:00,APS_Algerie,14,1,1258.0,['GETEX'],Positive
3255,Didouche_Mourad embodied the mobilization force for the independence of Algeria      ,"#Didouche_Mourad incarnait la force de mobilisation pour l’indépendance de l’ #Algérie 🇩🇿

🔗https://t.co/VgxLwAhNfM https://t.co/eqLzI6KOPi",2023-01-17 19:40:14+00:00,APS_Algerie,31,2,1561.0,"['Didouche_Mourad', 'Algérie']",Neutral
3256,The President of CNESE receives experts from the Independent High-Level Panel on Security in Sahel    ,"Le président du #CNESE reçoit des experts du Panel indépendant de haut niveau sur la sécurité au #Sahel

🔗https://t.co/oIjXF4JCuF https://t.co/b33Wl8jUDY",2023-01-17 19:39:11+00:00,APS_Algerie,15,1,1218.0,"['CNESE', 'Sahel']",Neutral
3257,Algeria   and Malta   express their satisfaction with the quality of bilateral relations    ,"L' #Algérie 🇩🇿 et #Malte 🇲🇹 expriment leur satisfaction quant à la qualité des relations bilatérales

🔗https://t.co/K2Zr8RkUF1 https://t.co/Qkh919eAmz",2023-01-17 19:38:20+00:00,APS_Algerie,30,2,1455.0,"['Algérie', 'Malte']",Positive
3258,Constitutional Court/Supreme Court: a convention to strengthen institutional cooperation    ,"Cour constitutionnelle/Cour suprême: une convention pour renforcer la coopération institutionnelle

🔗https://t.co/hGid5reyz0 https://t.co/DowkDKkG8B",2023-01-17 19:37:19+00:00,APS_Algerie,13,0,1209.0,,Neutral
3259,"National Radio launches the 1st web-documentary entitled ""Nabd El Djaza r""    ","La Radio nationale lance le 1e web-documentaire intitulé ""Nabd El Djazaïr""

🔗https://t.co/s7aSUvugJQ https://t.co/60qiVLWxX8",2023-01-17 19:36:36+00:00,APS_Algerie,27,1,1782.0,,Neutral
3260,Noureddine Benbraham takes office as President of the ONSC    ,"Noureddine #Benbraham prend ses fonctions de président de l' #ONSC

🔗https://t.co/lV95awBzrQ https://t.co/Ul9tlBWIDV",2023-01-17 19:32:30+00:00,APS_Algerie,6,0,890.0,"['Benbraham', 'ONSC']",Neutral
3261,A preliminary list of 45 tourism agencies qualified to organize the upcoming Hajj season     ,"قائمة أولية ب45 وكالة سياحية مؤهلة لتنظيم موسم #الحج المقبل

🔗https://t.co/jp8YWKCC73 https://t.co/a0wqX1hwmT",2023-01-17 19:30:20+00:00,APS_Algerie,6,0,795.0,['الحج'],Neutral
3262,"Energy and Mines: Arqab receives the CEO of the Italian group ""Adler""     ","طاقة ومناجم: #عرقاب يستقبل الرئيس التنفيذي للمجمع الإيطالي ""أدلر""

🔗https://t.co/eC9LOkR7Ny https://t.co/7KeraWVk10",2023-01-17 19:29:01+00:00,APS_Algerie,7,2,819.0,['عرقاب'],Neutral
3263,Settlement of the 2020 budget: The Minister of Agriculture makes a presentation before the Finance and Budget Committee of the National People's Assembly     ,"تسوية ميزانية 2020: وزير الفلاحة يقدم عرضا أمام لجنة المالية والميزانية للمجلس الشعبي الوطني

🔗https://t.co/MZO8yEWVfu https://t.co/vj5Pckybsj",2023-01-17 19:27:50+00:00,APS_Algerie,4,0,740.0,,Neutral
3264,Algeria   and Malta   express their satisfaction with the quality of bilateral relations     ,"#الجزائر 🇩🇿 و #مالطا 🇲🇹 يعربان عن ارتياحهما لنوعية العلاقات الثنائية

🔗https://t.co/G9OTzQh8yg https://t.co/QqcB4H2pxq",2023-01-17 19:25:03+00:00,APS_Algerie,17,1,1264.0,"['الجزائر', 'مالطا']",Positive
3265,  Chan 2022: A tight organization for the transportation of supporters to and from Nelson_Mundela_Stadium in Baraki  ,"▶️ #شان2022 : تنظيم محكم لتنقل الأنصارمن وإلى #ملعب_نيلسون_مونديلا بـ #براقي

https://t.co/qC0plCG6kK",2023-01-17 19:06:23+00:00,APS_Algerie,11,0,1055.0,"['شان2022', 'ملعب_نيلسون_مونديلا', 'براقي']",Neutral
3266,The turnover of the GITEX textile and leather complex will increase by 40 percent in 2022     ,"رقم أعمال مجمع #جيتكس للنسيج والجلود يرتفع ب40 بالمائة في 2022

🔗https://t.co/LyLGtNe5zA https://t.co/jk0pNMVI7D",2023-01-17 18:54:19+00:00,APS_Algerie,14,0,849.0,['جيتكس'],Neutral
3267,"The ""University Cinema"" project establishes an artistic cultural tradition    ","Le projet ""Cinéma de l’université"" instaure une tradition culturelle artistique

🔗https://t.co/CrXIKdyApN https://t.co/5Mm8VjyrCq",2023-01-17 18:44:12+00:00,APS_Algerie,20,0,1119.0,,Neutral
3268,National _ People's _ Assembly: Presentation of the strategy of the mines complex Algeria   to members of the Economic Affairs Committee     ,"#المجلس_الشعبي_الوطني : عرض استراتيجية مجمع مناجم #الجزائر 🇩🇿 أمام اعضاء لجنة الشؤون الاقتصادية

🔗https://t.co/tq68MXAHZR https://t.co/6vha7VHL4V",2023-01-17 18:32:14+00:00,APS_Algerie,12,0,838.0,"['المجلس_الشعبي_الوطني', 'الجزائر']",Neutral
3269,"A former MEP gives her testimony on the ""Marocgate""    ","Une ancienne eurodéputée apporte son témoignage sur le ""Marocgate""

🔗https://t.co/O2vzfEjDr4 https://t.co/QwuTvDbLJE",2023-01-17 18:15:30+00:00,APS_Algerie,18,3,1298.0,,Neutral
3270,Snow falls  : Civil Protection calls on citizens to be vigilant    ,"Chutes de #neige 🌨️ : la Protection civile appelle les citoyens à la vigilance

🔗https://t.co/ZoDZ7pC7Mn https://t.co/jV7dDjeATR",2023-01-17 18:08:25+00:00,APS_Algerie,13,0,1160.0,['neige'],Neutral
3271,Energy facilities secured and protected against cyberattacks    ,"Les installations énergétiques sécurisées et prémunies contre les cyberattaques

🔗https://t.co/1dxoPahz3u https://t.co/KYjsxDJsiR",2023-01-17 17:53:32+00:00,APS_Algerie,7,0,863.0,,Neutral
3272,The 13th session of the General Assembly of the International Renewable Energy Agency: Review of Algeria's policy to embody the energy transition     ,"الدورة 13 للجمعية العامة للوكالة الدولية للطاقة المتجددة: استعراض سياسة #الجزائر لتجسيد الانتقال الطاقوي

🔗https://t.co/zubfM8cXKW https://t.co/Rfeps30lH1",2023-01-17 17:41:19+00:00,APS_Algerie,11,3,893.0,['الجزائر'],Neutral
3273,"The seventh days of the European film   in Algeria  : Programming the screening of 20 films in Algiers, Bejaia and Oran     ","الأيام السابعة للفيلم الاوروبي 🇪🇺 بـ #الجزائر 🇩🇿 : برمجة عرض 20 فيلما بكل من #الجزائر_العاصمة و #بجاية و #وهران

🔗https://t.co/Fxr1VNpJPM https://t.co/lzxFwY65tq",2023-01-17 16:57:38+00:00,APS_Algerie,6,1,1044.0,"['الجزائر', 'الجزائر_العاصمة', 'بجاية', 'وهران']",Neutral
3274,"Baddari: Integrating the university into cultural life through cinema, a ""strategic"" objective    ","#Baddari : Intégrer l'université à la vie culturelle par le cinéma, un objectif ""stratégique""

🔗https://t.co/szF3dUi6FO https://t.co/0C8VEhjsYv",2023-01-17 16:34:40+00:00,APS_Algerie,10,1,858.0,['Baddari'],Neutral
3275,Snowfall in the northern regions: Civil Protection calls on citizens to be careful and vigilant     ,"تساقط #الثلوج بالمناطق الشمالية: الحماية المدنية تدعو المواطنين إلى التحلي بالحيطة والحذر

🔗https://t.co/i2QNToj6oG https://t.co/jk7gBZCFjO",2023-01-17 16:32:35+00:00,APS_Algerie,16,1,1061.0,['الثلوج'],Neutral
3276,Noureddine Ben Brahem assumes his duties as head of the National Observatory for Civil Society     ,"نور الدين #بن_براهم يتسلم مهامه كرئيس لـ #المرصد_الوطني_للمجتمع_المدني

🔗https://t.co/ZaFf2KMX0f https://t.co/Qy65Zu3LXQ",2023-01-17 16:31:36+00:00,APS_Algerie,9,1,792.0,"['بن_براهم', 'المرصد_الوطني_للمجتمع_المدني']",Neutral
3277,The GETEX holding is preparing to export its products to Chad      ,"Le holding #GETEX se prépare à exporter ses produits vers le #Tchad 🇹🇩

🔗https://t.co/H3rkp6z0z8 https://t.co/gZBG3vmBoJ",2023-01-17 16:14:23+00:00,APS_Algerie,12,0,1149.0,"['GETEX', 'Tchad']",Neutral
3278,Sonatrach: Energy facilities are secured and protected from cyber attacks     ,"#سوناطراك : المنشآت الطاقوية مؤمنة و ومحمية من الهجمات السيبرانية

🔗https://t.co/nqawsdjv3S https://t.co/8NFpq6GVAv",2023-01-17 16:04:03+00:00,APS_Algerie,10,1,829.0,['سوناطراك'],Neutral
3279,Liquefied natural gas: an increase in Arab exports during the first nine months of 2022 to more than 84 million tons      ,"الغاز الطبيعي المسال: ارتفاع الصادرات العربية خلال التسعة شهور الأولى من 2022 الى أكثر من 84 مليون طن

 🔗https://t.co/ylTEW9gkaz https://t.co/01uXAYIYrT",2023-01-17 16:03:09+00:00,APS_Algerie,12,0,2612.0,,Neutral
3280,Arab Liquefied Natural Gas exports up in the first 9 months of 2022    ,"Les exportations arabes en Gaz naturel liquéfié en hausse durant les 9 premiers mois de 2022

🔗https://t.co/OI5nlMkXKl https://t.co/GFux3JQ7gR",2023-01-17 16:01:54+00:00,APS_Algerie,5,0,797.0,,Neutral
3281,"7th European Film Days in Algeria: 20 films scheduled in Algiers, B jaia and Oran    ","7es Journées du film européen en #Algérie : 20 films programmés à #Alger , #Béjaia et #Oran

🔗https://t.co/fOohMtgq4M https://t.co/pyMhHqCicp",2023-01-17 16:00:37+00:00,APS_Algerie,3,0,720.0,"['Algérie', 'Alger', 'Béjaia', 'Oran']",Neutral
3282,The textile and leather company GITEX is preparing to export its products to Chad       ,"شركة النسيج والجلود #جيتكس تستعد لتصدير منتجاتها نحو #تشاد 🇹🇩

🔗https://t.co/ccWw1kkawW https://t.co/lWnPGXdbOp",2023-01-17 15:50:57+00:00,APS_Algerie,104,10,3629.0,"['جيتكس', 'تشاد']",Neutral
